Temperature (C),Humidity,Pressure (millibars)
31.04444444,0.45,1012.5
31.20555556,0.47,1012.44
32.17222222,0.42,1012.52
32.54444444,0.4,1012.62
31.03888889,0.44,1012.44
28.95555556,0.54,1012.65
26.47777778,0.64,1013.44
22.91666667,0.73,1014.17
23.38333333,0.73,1014.58
22.45,0.83,1015.15
22.6,0.77,1015.69
19.98333333,0.9,1015.99
20.95555556,0.87,1016.78
18.87222222,0.9,1016.49
18.33888889,0.93,1016.69
18.85,0.93,1016.84
17.27777778,0.99,1017.27
19.91666667,0.87,1017.3
23.6,0.74,1017.88
25.99444444,0.61,1017.85
27.73333333,0.55,1017.78
28.79444444,0.5,1018.19
29.88333333,0.47,1018.67
30.97222222,0.45,1018.15
31.91666667,0.41,1017.78
32.12777778,0.42,1016.77
32.12777778,0.39,1017.07
31.08333333,0.44,1017.26
31.01666667,0.44,1017.23
27.26666667,0.64,1016.27
25.45555556,0.68,1016.14
22.8,0.84,1017.94
23.21666667,0.79,1017.58
22.23888889,0.85,1017.7
20.41666667,0.84,1008.14
19.88333333,0.85,1008.38
16.81111111,0.92,1009.23
19.37777778,0.9,1007.8
18.86666667,0.93,1007.64
18.88333333,0.93,1007.73
17.87222222,0.97,1008.14
18.93888889,0.99,1009.1
20.08888889,0.92,1009.47
21.08888889,0.87,1009.31
22.17777778,0.81,1009.21
23.53333333,0.71,1009.38
23.84444444,0.69,1009.41
24.95555556,0.62,1009.02
25.92222222,0.58,1009
24.96111111,0.62,1008.75
24.79444444,0.58,1008.94
23.75555556,0.62,1008.76
22.12777778,0.68,1008.95
21.06111111,0.68,1008.93
21.06666667,0.68,1009.29
18.86666667,0.84,1009.42
18.26666667,0.84,1009.53
17.87777778,0.86,1009.78
21.08888889,0.9,1017.18
21.55,0.87,1016.9
18.78333333,0.85,1017.18
19.97777778,0.93,1016.59
20.99444444,0.88,1016.39
19.98888889,0.88,1016.52
18.86666667,0.97,1016.34
22.08888889,0.82,1016.64
23.77222222,0.75,1016.74
27.17777778,0.6,1017.06
28.79444444,0.55,1016.71
30.86111111,0.55,1017
32.03888889,0.46,1016.81
32.58888889,0.5,1016.61
32.63888889,0.44,1015.91
32.15,0.43,1016.18
31.08333333,0.45,1015.69
32.07777778,0.42,1015.82
30.97222222,0.45,1014.89
28.86111111,0.55,1015.24
26.41111111,0.65,1014.74
23.81666667,0.75,1014.62
23.31111111,0.79,1014.73
24.53888889,0.72,1014.5
21.96666667,0.72,1015.64
19.88333333,0.79,1016.93
14.98888889,0.86,1016.56
17.77777778,0.9,1017.74
17.22222222,0.89,1018.25
16.76666667,0.87,1018.2
17.17777778,0.81,1017.76
17.71111111,0.78,1018.34
17.76111111,0.83,1019.16
19.90555556,0.73,1018.74
21.11666667,0.68,1019.29
21.19444444,0.68,1019.01
22.25,0.64,1018.68
21.25555556,0.72,1017.99
22.64444444,0.63,1017.66
22.80555556,0.62,1016.61
22.82777778,0.7,1016.11
22.63333333,0.66,1015.78
20.18888889,0.82,1015.5
20.18333333,0.77,1015.4
19.07222222,0.88,1015.46
17.87222222,0.95,1015.91
17.25,0.92,1016.15
16.32777778,0.89,1016.35
15.05555556,0.87,1016.27
14.98888889,0.83,1016.44
13.20555556,0.95,1016.42
13.36666667,0.9,1016.05
14.31666667,0.84,1015.86
14.33888889,0.84,1015.97
12.74444444,0.9,1015.85
14.85,0.83,1016.03
17.47222222,0.75,1016.04
19.97777778,0.64,1015.63
22.17777778,0.59,1015.79
22.7,0.53,1015.85
23.91111111,0.48,1015.69
24.95,0.42,1015.48
25.01111111,0.39,1015.01
25.01666667,0.42,1014.67
24.92777778,0.42,1014.21
23.99444444,0.44,1014.3
23.81111111,0.45,0
21.16111111,0.59,0
19.85,0.65,1015.08
17.2,0.86,1016.47
16.68888889,0.89,1016.49
16.27777778,0.91,1016.29
15.02777778,0.92,1016.11
13.96111111,0.95,1016.23
13.24444444,0.9,1016.4
13.31666667,0.93,1016.33
12.3,0.95,1016.49
12.55,0.95,1016.49
12.20555556,0.93,1016.41
13.80555556,0.93,1016.32
16.15555556,0.81,1016.58
17.78333333,0.78,1016.6
19.93333333,0.68,1016.62
21.08333333,0.62,1016.97
20.02777778,0.61,1016.73
20.07777778,0.68,1016.71
20.97777778,0.63,1016.7
22.33888889,0.63,1015.96
23.73333333,0.54,1015.39
22.66111111,0.54,1015.38
22.77777778,0.57,1015.1
21.13888889,0.63,1015.09
18.03333333,0.73,1015.48
16.21111111,0.81,1015.81
16.09444444,0.84,1016.01
15.57222222,0.87,1016.38
13.9,0.92,1016.4
13.85555556,0.9,1016.32
15.18888889,0.81,1012.2
11.67777778,0.96,1016.1
11.09444444,0.96,1015.9
10.78888889,0.96,1015.71
11,0.93,1015.5
12.6,0.99,1015.59
17.52222222,0.8,1015.36
19.98888889,0.68,1015.07
22.25,0.59,0
22.94444444,0.52,1015.26
24.95555556,0.47,1014.85
25.05,0.45,0
25.98333333,0.41,1014
26.13333333,0.43,1013.44
25.06666667,0.42,1012.85
25.21111111,0.38,1012.46
25.04444444,0.42,1011.84
22.33333333,0.53,1011.46
20.31111111,0.6,1011.45
17.75555556,0.7,1011.97
18.17222222,0.69,1011.7
17.26111111,0.72,1011.63
17.06111111,0.71,1011.78
16.62222222,0.71,1011.49
14.76111111,0.91,1010.6
15.06666667,0.8,1011.15
16.16111111,0.81,0
15.11666667,0.9,1011.12
15.02222222,0.87,1009.87
17.10555556,0.76,1009.79
17.29444444,0.76,1009.36
20.9,0.73,1008.64
22.65,0.62,0
22.58888889,0.63,1009.18
22.03888889,0.65,1009.8
22.22222222,0.64,0
22.33333333,0.65,1009.32
22.82777778,0.66,1008.86
23.81666667,0.59,1008.57
22.86111111,0.62,1008.64
22.7,0.66,0
22.01666667,0.65,1008.44
19.92222222,0.74,1009.24
17.71111111,0.84,1009.72
17.22222222,0.81,0
17.25555556,0.84,1010.38
16.06666667,0.87,1010.12
16.02222222,0.9,1010.41
15.09444444,0.82,1010.76
13.79444444,0.96,1010.49
13.35555556,0.96,1010.4
13.91666667,0.95,1010.76
13.83888889,0.93,0
13.88888889,1,0
15.2,0.93,1010.71
17.75,0.84,0
21.03888889,0.64,1010.88
22.2,0.59,1010.61
22.77777778,0.51,1010.68
23.88888889,0.48,0
24.81111111,0.45,1010.25
24.92777778,0.45,1009.8
24.92777778,0.42,1009.61
24.87222222,0.42,1009.49
23.83888889,0.45,0
22.17222222,0.55,0
18.46111111,0.69,1009.86
16.13333333,0.81,1010.23
15.55555556,0.84,1010.63
15.6,0.81,1010.37
14.07222222,0.85,1010.82
14.46111111,0.83,1011.02
16.72222222,0.83,1011.18
15.48888889,0.79,1010.85
13.88888889,0.9,0
12.67222222,0.9,1011.01
13.83888889,0.9,1011.02
15.05,0.87,0
17.71111111,0.79,1011.32
21,0.63,1011.38
22.66666667,0.57,1011.39
23.66666667,0.51,1011.36
24.93333333,0.45,1011.19
24.86111111,0.46,1011.21
24.83888889,0.42,1011.18
25,0.45,1010.88
26.11111111,0.39,0
25.91111111,0.4,1010.15
23.88888889,0.48,0
21.11111111,0.59,0
18.24444444,0.72,1010.72
17.24444444,0.75,1010.82
16.17777778,0.81,1010.9
17.79444444,0.74,1010.76
16.66666667,0.78,1010.67
16.18888889,0.81,0
13.35,0.95,1007.87
15.55555556,0.93,1011.3
15,0.93,1011.13
14.51666667,0.96,1011.26
15,0.93,0
15,0.93,0
15,0.94,1011.02
15.11666667,0.93,1011.43
15.11666667,0.93,1011.71
16.24444444,0.92,1011.77
17.87222222,0.84,1011.38
19.05,0.73,1011.07
20.91666667,0.67,1010.78
21.06111111,0.63,0
21.11111111,0.63,0
21.21111111,0.61,1009.34
20.07222222,0.67,1009.19
17.89444444,0.77,1008.91
17.48888889,0.79,1008.8
16.16111111,0.86,1008.79
16.16111111,0.81,0
15.16666667,0.87,1008.42
13.87222222,0.93,1007.98
12.75555556,0.96,1007.77
12,0.95,1008.45
12.75,1,0
13.35555556,0.96,1005.9
13.58333333,0.95,1005.48
13.91111111,0.93,1004.72
14.95,0.93,0
14.92222222,0.93,1005.79
14.90555556,0.93,1005.36
13.91111111,0.93,1006.15
14.97222222,0.87,1006.97
16.16111111,0.8,0
17.82777778,0.65,0
18.77222222,0.53,1007.57
19.9,0.49,0
19.95,0.45,0
19.10555556,0.46,1008.12
18.93333333,0.43,1008.18
16.22777778,0.58,1008.59
14.30555556,0.73,1009.18
12.85,0.89,1009.39
12.75555556,0.92,1009.47
12.38333333,0.92,1009.31
17.13888889,0.87,1009.64
16.62222222,0.9,1010.11
19.36111111,0.9,1004.26
16.01666667,0.9,1009.6
16.03888889,0.9,1009.2
16.12222222,0.93,1008.88
17.06111111,0.88,1008.6
17.2,0.87,1008.32
17.78333333,0.9,1008.62
17.85,0.96,1008.67
17.87222222,0.96,1008.19
18.08888889,0.94,1007.67
19.08333333,0.89,1006.8
22.25555556,0.68,1006.09
22.68333333,0.67,1005.68
24.78888889,0.59,1005.02
24.87777778,0.64,1004.12
24.88333333,0.64,1003.33
24.83333333,0.65,1002.93
23.61111111,0.7,1002.6
22.12777778,0.82,1002.35
19.92777778,0.87,1003.04
19.88333333,0.9,1003.02
19.92222222,0.93,1001.94
11.64444444,0.95,1009.1
11.08333333,0.93,1009.54
11.32222222,0.89,1014.72
12.17222222,0.99,0
12.17222222,0.99,0
12.69444444,0.92,1008.47
12.2,0.99,1008.22
12.22222222,0.92,1008.53
12.30555556,0.93,1009.56
12.25,0.93,0
12.3,0.92,0
12.73888889,0.9,1010.08
12.82777778,0.9,1009.68
12.87222222,0.89,1010.53
13.76666667,0.9,1010.87
13.93888889,0.89,0
13.98888889,0.89,0
14.91111111,0.84,1012.2
15.07222222,0.82,1012.52
13.93888889,0.89,0
13.08888889,0.89,1013.73
12.85,0.83,1014.33
12.3,0.8,0
12.71111111,0.85,1015.13
12.22222222,0.86,1015.16
11.66666667,0.86,1015.45
13.46111111,0.78,1019.31
11.11666667,0.86,1015.71
12.77777778,0.77,0
11.11111111,0.85,1015.96
11.16111111,0.86,1016.1
12.71111111,0.77,1016.22
12.78888889,0.78,1016.5
13.88888889,0.77,0
15.94444444,0.68,1016.52
15.28333333,0.75,1016.96
15.01666667,0.83,1017.1
14.99444444,0.83,1017.05
14.09444444,0.88,1017.4
15.13888889,0.82,1017.35
16.16111111,0.77,1017.18
17.06111111,0.73,1017.73
17.22222222,0.72,0
16.11111111,0.72,0
15,0.78,1018.92
15,0.78,0
14.97777778,0.78,1019.41
14.33333333,0.78,1019.79
19.4,0.97,1000.81
19.42222222,0.93,1001.41
15.82777778,0.95,1007.96
19.28333333,0.91,1002.68
18.79444444,0.94,1002.46
17.82222222,0.97,1003.36
17.75555556,1,1003.74
18.77222222,0.93,1003.22
18.76666667,0.93,1004.13
17.71111111,1,1004.59
17.71111111,0.97,1004.91
18.78888889,0.9,1004.34
19.79444444,0.87,1004.95
19.93333333,0.87,1005.32
20.89444444,0.82,1005.05
19.93333333,0.86,1005.04
18.91666667,0.92,1005.57
19.02222222,0.92,1006.05
18.96111111,0.89,1006.58
18.88888889,0.89,0
18.81111111,0.9,1006.79
17.15555556,0.93,1007.16
17.59444444,0.93,1008.3
16.62777778,0.94,1008.67
16.46111111,0.97,1008.74
15.44444444,0.96,1009.31
13.65,0.93,1011.44
14.36111111,0.96,1009.5
13.82777778,0.96,1009.51
13.43888889,0.96,1009.21
13.82777778,0.99,1008.96
14.91111111,0.93,1009.43
15.05555556,0.93,1009.87
16.13888889,0.87,1010.29
16.22777778,0.87,1010.37
17.25555556,0.87,1010.19
17.41111111,0.86,1010.13
17.93888889,0.83,1010.3
19.08333333,0.77,1010.46
20.16111111,0.72,1010.46
22.26666667,0.59,1010.27
22.5,0.55,1010.23
21.22777778,0.62,1009.81
21.10555556,0.67,1009.92
19.05555556,0.73,1010.35
17.25,0.81,0
16.16111111,0.86,0
15.32777778,0.89,1011.69
13.98888889,0.92,0
13.93888889,0.93,0
15.40555556,0.95,1009.59
12.73888889,0.93,1011.68
12.73888889,0.93,1011.29
12.42222222,0.96,1011.4
12.17777778,1,1011.57
13.91666667,0.93,1011.67
17.55555556,0.8,1011.78
19.90555556,0.69,1011.65
21.01666667,0.64,1011.57
22.03888889,0.64,1011.59
22.10555556,0.56,1011.27
23.74444444,0.55,1010.78
24.59444444,0.54,1010.6
22.65,0.54,1010.23
23.75,0.51,1010.01
23.77222222,0.5,1010.09
22.24444444,0.59,1009.97
22.10555556,0.64,1009.88
19.19444444,0.76,1009.95
17.24444444,0.87,1010.18
16.71111111,0.9,1010.27
16.76111111,0.9,1010.15
15.14444444,0.95,1009.8
15.67222222,0.93,1009.6
16.18888889,0.96,1005.11
16.06666667,0.9,1008.58
16.06666667,0.93,1008.02
15.7,0.95,1007.9
16.04444444,0.93,1007.5
17.17777778,0.93,1007.01
17.92222222,0.89,1007.03
19.88333333,0.74,1006.61
20.92777778,0.74,1006.43
22.05,0.65,1006.24
22.17222222,0.64,1006.27
23.66111111,0.59,1005.59
22.2,0.6,1005.04
21.96666667,0.61,1004.61
21.9,0.61,1004.14
20.04444444,0.73,1004.31
18.86666667,0.79,1004.08
18.86666667,0.81,1003.89
17.87222222,0.9,1004.09
17.22222222,0.93,1004.12
17.22222222,0.93,1004.22
16.76666667,0.97,1004.4
16.68888889,0.97,1004.25
17.15,0.97,1004.35
14.93333333,0.96,1007.33
16.62222222,0.97,1004.15
16.06111111,0.97,1003.95
15.67777778,0.96,1004.14
16.13333333,0.93,1004.13
16.18333333,0.99,1004.32
17.19444444,0.94,1004.81
17.77777778,0.9,1004.94
19.88333333,0.79,1005.23
19.93888889,0.79,1005.19
22.62222222,0.67,1005.35
22.16111111,0.68,1005.35
21.12222222,0.78,1005.57
22.2,0.68,1005.62
22.75555556,0.66,1005.36
22.18888889,0.68,1005.78
22.08333333,0.65,1006.03
19.97777778,0.73,1006.44
18.01666667,0.78,1007.01
16.25,0.87,1007.51
15.67222222,0.9,1007.9
15.74444444,0.9,1008.1
15.07222222,0.93,1008
15.02777778,0.93,1008.2
15.06111111,0.88,1010.66
14.53888889,0.93,1007.92
13.96111111,0.96,1007.72
13.63888889,0.96,1007.74
14.00555556,0.93,1008.09
16.11666667,0.93,1008.21
17.75555556,0.89,1008.83
20.02777778,0.78,1009
21.13888889,0.68,1008.91
21.99444444,0.69,1009.23
22.27222222,0.68,1009.59
22.85,0.7,1009.51
23.9,0.61,1009.59
24.97777778,0.54,1009.21
24.97777778,0.54,1009.11
25.95,0.47,1009.23
24.97777778,0.47,1009.33
23.88888889,0.5,1009.34
21.25555556,0.59,1010.07
20.97222222,0.73,1010.72
18.8,0.83,1011.22
17.7,0.91,1011.5
6.572222222,0.93,1038.06
6.627777778,0.93,1034.84
6.622222222,0.96,1037.85
6.622222222,0.93,1037.67
6.15,0.96,1037.47
6.061111111,1,1037.23
6.061111111,1,1037.23
6.1,0.94,1037.36
6.061111111,1,1037.82
7.15,0.93,1037.99
6.227777778,0.99,1037.93
7.222222222,0.93,1037.71
7.755555556,0.89,1037.1
7.788888889,0.89,1036.65
7.755555556,0.89,1036.2
7.755555556,0.89,1035.9
7.322222222,0.92,1035.71
7.172222222,0.93,1035.69
7.15,0.93,1035.53
7.127777778,0.93,1035.61
7.127777778,0.93,1035.6
6.622222222,0.93,1035.49
6.627777778,0.93,1035.22
6.111111111,0.96,1035.18
9.044444444,0.83,1015.83
2.633333333,0.95,1030.15
8.4,0.93,1017.64
8.355555556,0.96,1017.9
8.361111111,0.96,1018.68
7.805555556,0.96,1019.5
7.127777778,1,1020.03
5.35,0.93,1021.31
6.088888889,0.99,1022.4
7.711111111,0.99,1022.85
8.805555556,0.92,1023.94
8.794444444,0.83,1024.55
7.777777778,0.88,1025.05
9,0.83,1025.47
7.8,0.88,1026.34
7.8,0.83,1027.73
7.372222222,0.85,1028.53
6.183333333,0.85,1029.21
5.05,0.86,1030.02
4.183333333,0.89,1030.79
2.388888889,0.92,1031.4
2.894444444,0.92,1032
2.011111111,0.92,1033.18
1.833333333,0.92,1033.41
1.872222222,0.91,1033.2
2.205555556,0.96,1029.78
1.161111111,0.92,1033.43
0.566666667,0.96,1033.42
0.716666667,0.96,1033.39
0.027777778,0.96,1033.32
0.977777778,0.93,1032.93
0.194444444,0.93,1033.09
1.111111111,0.92,1033.21
2.25,0.92,1033.4
3.111111111,0.94,1033.3
6.161111111,0.79,1032.3
6.188888889,0.79,1031.42
7.205555556,0.73,1031.02
7.3,0.72,1030.3
6.111111111,0.79,1029.81
4.05,0.91,1029.84
2.25,1,1029.6
2.7,0.96,1029.61
2.411111111,0.99,1029.48
2.122222222,1,1029.53
2.172222222,0.96,1029.52
1.344444444,1,1029.58
2.122222222,1,1029.43
2.372222222,0.96,1029.02
0.1,0.99,1030.78
1.372222222,1,1029
1.372222222,1,1028.84
1.3,0.96,1028.67
1.011111111,1,1028.63
0.766666667,0.93,1028.88
0.672222222,0.99,1028.83
0.766666667,1,1029.23
0.788888889,1,1029.79
0.85,0.99,1029.75
1.972222222,0.93,1029.7
2.044444444,0.93,1029.3
2.127777778,0.99,1029.21
2.138888889,1,1029.15
2.161111111,1,1029.44
2.233333333,0.93,1029.55
2.177777778,0.92,1029.58
2.177777778,0.92,1029.2
2.105555556,0.93,1030.31
1.161111111,1,1030.25
1.672222222,0.96,1030.57
0.95,1,1030.86
1.116666667,0.96,1031.08
0.533333333,0.96,1030.9
0.377777778,0.96,1035.41
-0.483333333,1,1031.56
-0.483333333,0.96,1031.47
-0.922222222,1,1031.23
-1.038888889,1,1031.41
-1.088888889,1,1031.98
-0.994444444,1,1032.22
-1.088888889,0.93,1032.88
-1.088888889,1,1033.29
-1.077777778,1,1033.92
-1.061111111,1,1034.08
0.072222222,0.92,1033.5
0.038888889,0.93,1033.54
0.044444444,1,1033.66
0.094444444,1,1033.6
0.138888889,1,1034.23
0.072222222,1,1034.57
0.05,1,1034.78
0.122222222,1,1034.92
0.05,1,1035.39
0,0.96,1035.71
0.05,0.96,1036.02
-0.022222222,1,1036.18
-0.072222222,1,1036.29
-0.894444444,0.97,1036.63
0.438888889,0.96,1036.2
0.411111111,0.96,1036.39
-0.094444444,0.97,1036.19
-0.138888889,1,1036.19
-1.111111111,1,1036.11
-1.033333333,1,1036.66
-1.111111111,1,1036.9
-1.111111111,1,1037.1
-0.161111111,0.94,1037.5
-0.022222222,1,1037.68
-0.022222222,1,1037.09
0.961111111,0.93,1037.04
1.066666667,0.92,1036.28
0.05,1,1036.39
0.983333333,0.93,1036.54
0.05,1,1036.5
0,0.93,1036.31
-0.838888889,1,1036.54
-1.016666667,1,1036.61
-1.088888889,1,1036.9
-0.972222222,0.97,1036.96
-1.088888889,1,1036.81
-1.088888889,0.96,1037.09
-1.566666667,1,1034.34
-1.6,0.96,1036.79
-1.6,0.96,1036.89
-1.161111111,0.96,1036.78
-1.111111111,0.93,1036.69
-1.133333333,0.93,1036.58
-2.122222222,1,1036.51
-2.15,1,1037.1
-2.2,1,1037.1
-1.188888889,0.99,1037.44
-1.111111111,1,0
-1.111111111,1,0
-0.133333333,0.93,1036.13
-0.072222222,1,1035.8
-0.022222222,1,1035.31
-0.138888889,1,1035.35
-0.072222222,0.93,1035.22
-0.094444444,0.93,1035.14
-1.111111111,1,1035.37
-1.133333333,1,1035.21
-1.133333333,1,1034.84
-1.25,0.97,1035.04
-1.688888889,0.96,1034.72
-1.183333333,0.96,1034.23
-1.744444444,0.99,1029.92
-1.711111111,1,1033.43
-1.205555556,0.96,1033.42
-1.866666667,1,1033.26
-1.205555556,0.93,1032.43
-2.244444444,1,1032.14
-2.238888889,0.99,1032.36
-2.244444444,1,1032.61
-2.244444444,1,1032.23
-1.322222222,0.93,1032.62
-1.155555556,0.93,1032.13
-1.133333333,1,1031.71
-0.25,0.93,1031.16
-0.094444444,0.93,1030.7
-0.094444444,0.93,1030.31
-1,0.99,1030.14
-1.111111111,1,1030
-1.161111111,1,1029.92
-1.061111111,1,1030.06
-1.161111111,1,1030.11
-1.111111111,0.96,1029.82
-1.161111111,0.97,1029.65
-1.111111111,0.96,1029.61
-1.622222222,1,1029.69
0.633333333,0.96,1026.38
-1.644444444,1,1029.01
-1.644444444,1,1028.81
-1.766666667,1,1028.39
-2.2,1,1028.01
-2.15,1,1027.72
-2.161111111,1,1027.67
-2.15,1,1028.11
-2.15,1,1028.13
-0.211111111,0.93,1028.6
0,0.93,1028.46
0.022222222,0.93,1028.31
0.15,0.99,1027.48
0.022222222,1,1027.26
0.022222222,1,1027.24
0.255555556,0.99,1027.4
0.072222222,1,1027.22
0.072222222,1,1027.21
0.188888889,0.99,1027.36
1.111111111,0.93,1027.21
0.6,0.96,1027.37
0.677777778,0.99,1027
0.6,1,1026.61
1.111111111,0.96,1025.94
2.5,0.87,1024.07
1.183333333,0.96,1025.59
1.133333333,0.96,1025.29
1.127777778,0.96,1024.73
1.133333333,0.96,1024.35
1.133333333,1,1024.34
1.161111111,0.99,1024.24
1.133333333,0.93,1024.35
1.133333333,0.93,1024.65
1.272222222,0.93,1024.52
2.244444444,0.93,1023.96
2.244444444,0.93,1023.54
2.288888889,0.99,1023.03
2.266666667,0.92,1023.08
2.266666667,0.93,1023.19
1.805555556,0.96,1023.3
2.244444444,0.92,1023.42
2.222222222,0.92,1023.62
2.627777778,0.91,1023.59
2.755555556,0.9,1023.65
2.805555556,0.89,1023.83
3.233333333,0.84,1023.8
3.288888889,0.83,1023.83
3.288888889,0.82,1023.64
1.816666667,0.89,1027.82
2.777777778,0.85,1023.62
2.777777778,0.82,1023.52
2.777777778,0.83,1023.07
2.777777778,0.82,1023.22
2.777777778,0.82,1023.51
2.288888889,0.84,1023.6
2.244444444,0.85,1023.91
2.294444444,0.91,1024.31
2.144444444,0.92,1024.66
2.222222222,0.92,1024.46
2.2,0.92,1024.52
2.111111111,0.93,1024.57
2.222222222,0.92,1024.79
2.222222222,0.92,1025.27
1.288888889,1,1025.72
2.222222222,0.92,1026.29
2.222222222,0.92,1026.68
2.305555556,0.92,1027
2.222222222,0.92,1027.4
2.222222222,0.89,1027.8
2.177777778,0.9,1028.2
1.688888889,0.89,1028.5
6.111111111,0.96,1034.7
-0.288888889,0.96,1028.86
6.111111111,0.95,1033.81
6.161111111,0.92,1033.5
6.072222222,0.93,1033.21
6.038888889,0.93,1032.81
6.038888889,0.93,1032.51
5.972222222,0.93,1032.54
6.061111111,0.93,1032.61
7.005555556,0.86,1032.41
7.616666667,0.83,1032.49
8.772222222,0.67,1031.79
8.772222222,0.71,1031.21
8.811111111,0.66,1030.28
8.794444444,0.66,1029.5
7.777777778,0.76,1029.01
5.461111111,0.8,1028.78
5.183333333,0.85,1028.79
3.083333333,0.89,1028.89
2.616666667,0.91,1028.92
2.316666667,0.92,1028.68
1.716666667,0.96,1028.41
1.066666667,0.95,1028.39
-0.488888889,0.96,1028.2
1.688888889,0.88,1028.51
-0.127777778,0.92,1031.59
1.622222222,0.85,1029.13
1.6,0.82,1029.51
0.927777778,0.83,1029.39
0.922222222,0.79,1029.53
0.922222222,0.79,1030.03
0.822222222,0.76,1030.51
0.9,0.76,1031.32
1.016666667,0.76,1032
1.116666667,0.75,1032.45
1.205555556,0.75,1032.4
2.872222222,0.7,1032.07
3.744444444,0.64,1031.71
3.888888889,0.64,1031.26
2.8,0.67,1031.65
0.472222222,0.79,1032.15
0.05,0.82,1032.42
-1.061111111,0.88,1032.61
-1.9,0.95,1032.84
-1.038888889,0.88,1032.99
-1.038888889,0.92,1032.6
-1.3,0.95,1032.32
-0.9,0.92,1032.5
-0.438888889,0.92,1032.22
1.005555556,0.92,1039.69
-0.394444444,0.92,1032.33
-0.372222222,0.92,1032.62
-0.311111111,0.95,1032.83
-1.95,0.99,1033.11
-2,0.99,1033.72
-1.011111111,0.93,1034.38
0.044444444,0.92,1035.22
0.094444444,0.92,1035.94
0.955555556,0.87,1036.64
2.244444444,0.85,1037.04
2.838888889,0.76,1036.94
3.705555556,0.72,1036.82
3.883333333,0.71,1036.94
2.844444444,0.82,1037.36
1.355555556,0.84,1038.13
1.183333333,0.85,1039.03
1.205555556,0.85,1039.54
1.072222222,0.86,1040.03
1.161111111,0.85,1040.35
0.65,0.92,1040.54
1.055555556,0.9,1040.63
1.138888889,0.92,1040.76
0.627777778,0.92,1041.05
0.683333333,0.92,1041.19
0.627777778,0.92,1041.44
1.138888889,0.92,1041.35
1.083333333,0.92,1041.46
1.161111111,0.92,1041.24
1.161111111,0.92,1041.13
1.083333333,0.96,1041.32
1.138888889,0.99,1041.55
2.2,0.92,1041.84
2.711111111,0.89,1041.94
3.938888889,0.82,1041.63
3.961111111,0.88,1041.34
3.961111111,0.82,1041.08
5.05,0.76,1040.92
4.005555556,0.81,1041.01
2.544444444,0.85,1041.28
0.255555556,0.91,1041.22
0.122222222,0.92,1041.42
-0.666666667,0.92,1041.59
-0.966666667,0.96,1041.44
-0.527777778,0.96,1041.9
-0.294444444,0.96,1041.75
-1.011111111,0.9,1041.9
-1.272222222,0.92,1041.59
-1.777777778,0.99,1041.51
-2.233333333,0.99,1041.49
-2.966666667,0.94,1041.54
-1.661111111,0.95,1041.42
-3.322222222,0.99,1041.35
